Customer_ID,First_Name,D_State,D_Email,Test_Variable,Days_in_Between,Int_T_Email,Int_T_State,Outcome
4223,Garrison,1,1,test,200,18,18,0
4224,Clyde,1,1,test,200,18,18,0
4225,Eric,0,0,test,200,0,0,0
4226,Asa,0,0,control,200,0,0,0
4227,Candido,0,0,test,200,0,0,0
4228,Chelsey,1,0,control,200,0,18,0
4229,,0,0,test,200,0,0,0
4230,Rebeca,1,0,test,200,0,18,0
4231,Candelario,1,0,control,200,0,19,0
4232,Jarred,0,0,control,200,0,0,0
4233,Dylan,0,0,control,200,0,0,0
4234,Jarret,0,0,test,200,0,0,0
4235,Cheyanne,1,0,test,200,0,19,0
4236,,1,0,control,200,0,19,0
4237,Gus,1,0,control,200,0,19,0
4238,Brain,1,0,control,200,0,19,0
4239,Lolita,1,0,test,200,0,19,0
4240,Florida,0,0,test,200,0,0,0
4241,Godfrey,1,1,control,200,20,20,0
4242,Susanna,0,0,test,200,0,0,0
4243,Guadalupe,1,0,control,200,0,20,0
4244,Chelsie,0,0,test,200,0,0,0
4245,Pasquale,1,0,test,200,0,20,0
4246,Norbert,0,0,control,200,0,0,0
4247,Frank,1,0,control,200,0,20,0
4248,Jaron,0,0,control,200,0,0,0
4249,Adan,0,0,control,200,0,0,0
4250,Sydnie,0,0,test,200,0,0,0
4251,Bailee,1,1,control,200,21,21,0
4252,Rhoda,0,0,control,200,0,0,0
4253,Caesar,0,0,test,200,0,0,0
4254,Mariano,0,0,control,200,0,0,0
4255,Keshawn,0,1,test,200,21,0,0
4256,Destini,1,0,control,200,0,21,0
4257,Marianna,1,0,control,200,0,21,0
4258,Pearl,0,0,test,200,0,0,0
4259,Roberta,1,0,control,200,0,21,0
4260,Mona,0,0,test,200,0,0,0
4261,Skye,0,0,test,200,0,0,0
4262,Polly,0,0,control,200,0,0,0
4263,Molly,1,0,test,200,0,22,0
4264,Triston,1,0,control,200,0,22,0
4265,Clint,0,0,test,200,0,0,0
4266,Marshall,0,0,test,200,0,0,0
4267,Isabell,1,1,test,200,22,22,0
4268,,0,0,control,200,0,0,0
4269,Yadira,1,0,control,200,0,22,0
4270,Pedro,0,0,control,200,0,0,0
4271,Kole,1,0,control,200,0,22,0
4272,Valentine,0,0,control,200,0,0,0
4273,Samanta,1,0,control,200,0,23,0
4274,Abagail,0,0,control,200,0,0,0
4275,Monty,1,0,test,200,0,23,0
4276,Thaddeus,1,0,test,200,0,23,0
4277,Maximillia,0,0,test,200,0,0,0
4278,Oren,0,0,test,200,0,0,0
4279,Beryl,1,0,test,200,0,23,0
4280,Adonis,1,1,test,200,23,23,0
4281,Mollie,1,0,control,200,0,23,0
4282,Linnie,1,0,control,200,0,0,0
4283,Cornell,0,0,control,200,0,0,0
4284,Lucy,1,0,control,200,0,0,0
4285,Nels,1,0,control,200,0,0,0
4286,Einar,0,1,test,200,0,0,0
4287,Collin,1,1,test,200,0,0,0
4288,Isaac,0,0,test,200,0,0,0
4289,Pearl,0,0,test,200,0,0,0
4290,Khalid,0,0,control,200,0,0,0
4291,Andres,1,0,control,200,0,0,0
4292,Donna,1,0,control,200,0,0,0
4293,Evangeline,1,0,test,200,0,0,0
4294,Cassidy,0,1,test,200,0,0,0
4295,Lenora,0,0,control,200,0,0,0
4296,Fredrick,1,0,control,200,0,1,0
4297,Gay,0,0,control,200,0,0,0
4298,Katlynn,1,0,control,200,0,1,0
4299,Zachery,0,1,test,200,1,0,0
4300,Adrian,0,0,control,200,0,0,0
4301,,0,0,control,200,0,0,0
4302,Jenifer,0,0,test,200,0,0,0
4303,,0,0,control,200,0,0,0
4304,Jackie,0,0,test,200,0,0,0
4305,Domenico,0,1,test,200,2,0,0
4306,Jon,0,0,control,200,0,0,0
4307,Issac,0,0,control,200,0,0,0
4308,Alexandra,0,0,control,200,0,0,0
4309,Everette,1,0,test,200,0,2,0
4310,Jakob,1,0,test,200,0,2,0
4311,Patrick,0,0,control,200,0,0,0
4312,Kelsi,1,0,control,200,0,2,0
4313,,0,0,control,200,0,0,0
4314,Fausto,1,0,test,200,0,2,0
4315,Eldon,0,0,control,200,0,0,0
4316,Colton,0,0,test,200,0,0,0
4317,Larue,0,1,test,200,3,0,0
4318,Dewitt,1,1,test,200,3,3,0
4319,Evangeline,1,0,test,200,0,3,0
4320,Modesta,0,0,control,200,0,0,0
4321,Lenora,1,0,test,200,0,3,0
4322,Patsy,1,0,test,200,0,3,0
4323,Magdalena,0,0,control,200,0,0,0
4324,Leanna,0,0,control,200,0,0,0
4325,Casimir,1,1,test,200,3,3,0
4326,Beth,0,0,test,200,0,0,0
4327,Joshuah,1,0,test,200,0,3,0
4328,Corbin,1,0,test,200,0,4,0
4329,Lyla,0,0,test,200,0,0,0
4330,Natalia,0,0,control,200,0,0,0
4331,Rafael,1,0,control,200,0,4,0
4332,Nathaniel,1,0,control,200,0,4,0
4333,Dee,0,0,control,200,0,0,0
4334,Laney,0,0,test,200,0,0,0
4335,Elaina,0,0,control,200,0,0,0
4336,Felton,1,0,test,200,0,4,0
4337,Moses,0,0,test,200,0,0,0
4338,Yolanda,1,0,control,200,0,4,0
4339,Brown,0,0,control,200,0,0,0
4340,Geoffrey,1,0,test,200,0,5,0
4341,Demetrius,1,0,test,200,0,5,0
4342,Gilda,1,0,control,200,0,5,0
4343,Cathy,0,0,control,200,0,0,0
4344,Janice,0,0,control,200,0,0,0
4345,Savannah,0,0,test,200,0,0,0
4346,Melyna,0,0,test,200,0,0,0
4347,Eloisa,0,0,test,200,0,0,0
4348,Winfield,1,0,control,200,0,5,0
4349,Kyra,1,0,control,200,0,5,0
4350,Reinhold,0,0,control,200,0,0,0
4351,Kenna,1,0,control,200,0,5,0
4352,Jamar,0,0,test,200,0,0,0
4353,Saul,0,0,control,200,0,0,0
4354,Lisa,0,0,test,200,0,0,0
4355,Nettie,0,0,test,200,0,0,0
4356,Rita,1,0,control,200,0,6,0
4357,Forest,1,0,control,200,0,6,0
4358,Queenie,0,0,test,200,0,0,0
4359,Fabian,0,0,control,200,0,0,0
4360,Mose,0,0,control,200,0,0,0
4361,Rosalyn,1,1,test,200,7,7,0
4362,,0,0,test,200,0,0,0
4363,Jamison,0,0,control,200,0,0,0
4364,Floyd,1,0,control,200,0,7,0
4365,Cleora,1,0,test,200,0,7,0
4366,Maritza,0,0,control,200,0,0,0
4367,Paige,0,1,test,200,7,0,0
4368,Guido,1,0,control,200,0,7,0
4369,Doyle,1,0,test,200,0,7,0
4370,Mariah,0,0,control,200,0,0,0
4371,Jeff,1,0,control,200,0,7,0
4372,Scarlett,1,1,test,200,8,8,0
4373,Scotty,0,0,test,200,0,0,0
4374,Bulah,0,0,control,200,0,0,0
4375,Zion,1,1,control,200,8,8,0
4376,Damion,1,0,control,200,0,8,0
4377,Cassidy,1,0,control,200,0,8,0
4378,Forrest,1,0,control,200,0,8,0
4379,Duane,1,0,test,200,0,8,0
4380,Maybell,1,0,test,200,0,8,0
4381,Kaylah,1,0,test,200,0,8,0
4382,Minerva,1,0,control,200,0,8,0
4383,Alda,0,0,test,200,0,0,0
4384,Jimmie,0,0,test,200,0,0,0
4385,Lesley,1,0,control,200,0,9,0
4386,Loraine,1,0,control,200,0,9,0
4387,Tyshawn,0,0,control,200,0,0,0
4388,Ford,0,0,control,200,0,0,0
4389,Kaden,1,0,control,200,0,9,0
4390,Kelsie,0,0,control,200,0,0,0
4391,Evie,1,1,control,200,9,9,0
4392,Laura,1,0,test,200,0,9,0
4393,Delia,1,0,test,200,0,9,0
4394,Marcos,1,0,test,200,0,10,0
4395,Maximillia,1,0,control,200,0,10,0
4396,Buck,1,1,control,200,10,10,0
4397,Dulce,0,0,test,200,0,0,0
4398,Madeline,0,0,test,200,0,0,0
4399,Renee,0,0,control,200,0,0,0
4400,Cyrus,1,0,control,200,0,10,0
4401,Martina,1,0,control,200,0,10,0
4402,Madeline,1,0,control,200,0,10,0
4403,Burley,0,0,test,200,0,0,0
4404,Jerald,0,0,test,200,0,0,0
4405,,1,0,test,200,0,10,0
4406,Vita,0,0,control,200,0,0,0
4407,Kathryne,0,0,test,200,0,0,0
4408,Marta,0,0,control,200,0,0,0
4409,Zachariah,1,0,control,200,0,11,0
4410,Michaela,1,0,control,200,0,11,0
4411,Rowena,1,0,control,200,0,11,0
4412,Richie,0,0,test,200,0,0,0
4413,Josh,0,0,control,200,0,0,0
4414,Jordane,0,0,control,200,0,0,0
4415,Rudolph,0,0,control,200,0,0,0
4416,Vanessa,1,0,control,200,0,11,0
4417,Nova,0,0,control,200,0,0,0
4418,Mack,0,0,test,200,0,0,0
4419,Beryl,1,1,test,200,11,11,0
4420,Sanford,1,0,test,200,0,12,0
4421,Nathaniel,1,0,test,200,0,12,0
4422,Erika,1,0,control,200,0,12,0
4423,Royal,0,0,test,200,0,0,0
4424,Patsy,1,0,control,200,0,12,0
4425,Alfreda,0,0,control,200,0,0,0
4426,Candido,0,0,control,200,0,0,0
4427,Clyde,1,1,test,200,12,12,0
4428,Myrna,1,0,control,200,0,12,0
4429,Jody,0,0,control,200,0,0,0
4430,Nicholas,0,0,control,200,0,0,0
4431,Karley,1,1,test,200,13,13,0
4432,Cornelius,1,0,control,200,0,13,0
4433,Lou,0,0,test,200,0,0,0
4434,Adella,1,0,test,200,0,13,0
4435,King,1,1,test,200,13,13,0
4436,Timothy,0,0,test,200,0,0,0
4437,Cecilia,1,0,test,200,0,13,0
4438,Philip,0,0,control,200,0,0,0
4439,Lisa,0,0,control,200,0,0,0
4440,Israel,0,0,test,200,0,0,0
4441,Lavon,1,1,test,200,13,13,0
4442,Georgianna,1,0,test,200,0,14,0
4443,Reymundo,1,0,control,200,0,14,0
4444,Marcelle,0,0,control,200,0,0,0
4445,Bernardo,0,0,test,200,0,0,0
4446,Turner,1,0,test,200,0,14,0
4447,Nils,1,0,control,200,0,14,0
4448,Marjory,0,0,control,200,0,0,0
4449,Albina,1,0,control,200,0,14,0
4450,Kyra,1,0,test,200,0,14,0
4451,Pierre,1,0,test,200,0,14,0
4452,Josiah,1,0,control,200,0,14,0
4453,Maxwell,0,0,control,200,0,0,0
4454,Aaliyah,0,0,test,200,0,0,0
4455,Adaline,0,0,test,200,0,0,0
4456,Dameon,0,0,control,200,0,0,0
4457,Delfina,1,0,test,200,0,15,0
4458,Myah,1,0,test,200,0,15,0
4459,Emerald,1,1,test,200,15,15,0
4460,Emely,1,0,test,200,0,15,0
4461,Clotilde,0,0,control,200,0,0,0
4462,Maude,0,0,test,200,0,0,0
4463,Felicia,0,0,control,200,0,0,0
4464,Casandra,1,0,test,200,0,16,0
4465,Guido,0,0,test,200,0,0,0
4466,Naomi,0,0,test,200,0,0,0
4467,Kiana,0,0,control,200,0,0,0
4468,Wava,0,0,test,200,0,0,0
4469,Akeem,1,0,control,200,0,16,0
4470,Mackenzie,0,0,test,200,0,0,0
4471,Victoria,0,0,control,200,0,0,0
4472,Makenna,1,0,test,200,0,16,0
4473,Aaron,0,0,test,200,0,0,0
4474,Francesco,0,0,test,200,0,0,0
4475,Claude,1,0,test,200,0,17,0
4476,Dana,0,0,control,200,0,0,0
4477,Leone,1,0,control,200,0,17,0
4478,Samir,0,0,test,200,0,0,0
4479,Cordia,0,0,control,200,0,0,0
4480,Juliet,0,0,test,200,0,0,0
4481,Boris,0,0,control,200,0,0,0
4482,Nicholas,0,0,test,200,0,0,0
4483,Berniece,1,0,test,200,0,17,0
4484,Delphia,1,0,control,200,0,17,0
4485,Reggie,1,1,test,200,18,18,0
4486,Foster,1,0,test,200,0,18,0
4487,Al,0,0,control,200,0,0,0
4488,Maegan,1,0,test,200,0,18,0
4489,Palma,0,0,test,200,0,0,0
4490,,0,0,control,200,0,0,0
4491,Concepcion,0,0,control,200,0,0,0
4492,Bert,1,0,test,200,0,18,0
4493,Beaulah,1,0,test,200,0,18,0
4494,Jaime,1,0,control,200,0,19,0
4495,Jayme,0,0,test,200,0,0,0
4496,Vivianne,0,0,control,200,0,0,0
4497,Cassidy,1,0,test,200,0,19,0
4498,Queenie,0,0,test,200,0,0,0
4499,Karson,0,1,test,200,19,0,0
4500,Ezequiel,0,0,control,200,0,0,0
4501,Martine,1,0,control,200,0,19,0
4502,Clementina,1,0,control,200,0,19,0
4503,Francesco,0,0,test,200,0,0,0
4504,Clyde,0,0,test,200,0,0,0
4505,Brigitte,0,0,test,200,0,0,0
4506,Emiliano,0,0,control,200,0,0,0
4507,Natalia,1,1,test,200,20,20,0
4508,Eloy,0,0,control,200,0,0,0
4509,Marcel,1,0,control,200,0,20,0
4510,Tianna,1,1,test,200,20,20,0
4511,Crystel,1,1,test,200,20,20,0
4512,Gage,0,0,control,200,0,0,0
4513,Tyrese,1,0,control,200,0,20,0
4514,Elouise,0,0,control,200,0,0,0
4515,Shanny,0,0,control,200,0,0,0
4516,Lelia,0,0,control,200,0,0,0
4517,Emmalee,1,0,control,200,0,20,0
4518,Sigurd,1,0,control,200,0,20,0
4519,Royce,1,0,control,200,0,21,0
4520,Lori,1,0,test,200,0,21,0
4521,Zackary,1,0,test,200,0,21,0
4522,,1,0,test,200,0,21,0
4523,Genesis,0,0,test,200,0,0,0
4524,Jaylan,0,0,test,200,0,0,0
4525,Fae,1,1,control,200,21,21,0
4526,Al,0,0,control,200,0,0,0
4527,Haven,1,0,control,200,0,21,0
4528,Belle,1,0,control,200,0,21,0
4529,Kolby,1,0,control,200,0,22,0
4530,Ada,0,0,test,200,0,0,0
4531,Reanna,0,0,test,200,0,0,0
4532,Keith,1,1,test,200,22,22,0
4533,Samir,0,0,test,200,0,0,0
4534,,0,0,test,200,0,0,0
4535,Coralie,1,0,control,200,0,22,0
4536,Veda,0,0,test,200,0,0,0
4537,Danyka,0,0,control,200,0,0,0
4538,Haven,0,0,test,200,0,0,0
4539,Silas,0,0,control,200,0,0,0
4540,Andreanne,1,0,test,200,0,22,0
4541,Delphia,0,0,test,200,0,0,0
4542,Dale,0,0,control,200,0,0,0
4543,Terrill,0,0,control,200,0,0,0
4544,Alycia,1,0,test,200,0,23,0
4545,Deanna,1,0,control,200,0,23,0
4546,Filomena,1,0,test,200,0,23,0
4547,Leta,1,0,test,200,0,23,0
4548,Rashad,1,1,test,200,23,23,0
4549,Delfina,0,0,control,200,0,0,0
4550,Carmella,0,0,test,200,0,0,0
4551,Vidal,0,0,test,200,0,0,0
4552,Aurelie,1,0,control,200,0,23,0
4553,Rachelle,0,0,test,200,0,0,0
4554,Imani,0,0,test,200,0,0,0
4555,Arlene,1,0,test,200,0,0,0
4556,Geo,0,0,control,200,0,0,0
4557,Benedict,1,1,test,200,0,0,0
4558,Edwardo,0,0,test,200,0,0,0
4559,Itzel,0,0,control,200,0,0,0
4560,Vincent,1,1,test,200,0,0,0
4561,Jamel,1,0,test,200,0,0,0
4562,Emerald,1,0,control,200,0,0,0
4563,Gloria,0,0,control,200,0,0,0
4564,Kamron,1,0,test,200,0,0,0
4565,Donato,0,0,control,200,0,0,0
4566,Glenda,1,0,test,200,0,1,0
4567,Ressie,0,0,control,200,0,0,0
4568,Sebastian,1,0,test,200,0,1,0
4569,Ariane,0,0,control,200,0,0,0
4570,Javon,0,0,control,200,0,0,0
4571,Esperanza,0,0,control,200,0,0,0
4572,Zoie,1,0,test,200,0,1,0
4573,Dahlia,0,0,control,200,0,0,0
4574,Randal,0,0,control,200,0,0,0
4575,Ora,1,1,test,200,1,1,0
4576,Axel,1,1,control,200,1,1,0
4577,Brooks,1,0,control,200,0,1,0
4578,Will,1,1,test,200,2,2,0
4579,Cristal,0,0,control,200,0,0,0
4580,Kip,0,0,test,200,0,0,0
4581,Frances,1,0,test,200,0,2,0
4582,Sasha,1,0,test,200,0,2,0
4583,Allen,0,0,test,200,0,0,0
4584,Angelo,1,0,control,200,0,2,0
4585,Syble,0,0,control,200,0,0,0
4586,Lyric,1,0,test,200,0,2,0
4587,Patricia,0,0,test,200,0,0,0
4588,Elenora,0,0,control,200,0,0,0
4589,Mabelle,0,0,control,200,0,0,0
4590,Chadd,1,0,control,200,0,3,0
4591,Melyssa,1,0,control,200,0,3,0
4592,Freeda,1,0,control,200,0,3,0
4593,Dorris,0,0,control,200,0,0,0
4594,Gideon,0,0,control,200,0,0,0
4595,Jolie,1,0,control,200,0,3,0
4596,Corine,0,0,control,200,0,0,0
4597,Erling,0,0,test,200,0,0,0
4598,Sebastian,0,0,control,200,0,0,0
4599,Brielle,0,0,test,200,0,0,0
4600,Rosendo,0,0,control,200,0,0,0
4601,Lourdes,1,0,test,200,0,4,0
4602,Kiana,0,0,control,200,0,0,0
4603,Icie,1,0,test,200,0,4,0
4604,Lamar,0,0,test,200,0,0,0
4605,Elvie,0,1,test,200,4,0,0
4606,Noe,1,1,test,200,4,4,0
4607,Verda,1,1,control,200,4,4,0
4608,Clifford,1,0,test,200,0,4,0
4609,Kailey,0,0,test,200,0,0,0
4610,Reina,1,0,control,200,0,4,0
4611,Fidel,0,0,control,200,0,0,0
4612,Grayson,1,1,control,200,5,5,0
4613,Rosa,1,0,control,200,0,5,0
4614,Theresia,0,0,control,200,0,0,0
4615,Orin,1,0,test,200,0,5,0
4616,Bria,0,0,test,200,0,0,0
4617,Leone,1,0,test,200,0,5,0
4618,Stefan,0,0,test,200,0,0,0
4619,Estelle,1,0,test,200,0,5,0
4620,Maverick,1,0,test,200,0,5,0
4621,Hyman,1,1,control,200,5,5,0
4622,Kayden,1,1,control,200,5,5,0
4623,Isaias,1,1,test,200,6,6,0
4624,Declan,0,0,test,200,0,0,0
4625,Jaime,0,0,control,200,0,0,0
4626,Renee,0,0,control,200,0,0,0
4627,Kattie,1,0,control,200,0,6,0
4628,Delphine,0,0,test,200,0,0,0
4629,Tomasa,0,1,test,200,6,0,0
4630,Aniya,0,0,control,200,0,0,0
4631,Domenica,0,0,test,200,0,0,0
4632,Aniyah,0,0,control,200,0,0,0
4633,Fay,1,1,test,200,6,6,0
4634,Jakob,1,0,control,200,0,6,0
4635,Gustave,0,0,control,200,0,0,0
4636,Quinn,1,0,control,200,0,7,0
4637,Tracy,0,0,test,200,0,0,0
4638,Ophelia,0,0,control,200,0,0,0
4639,Alfreda,0,0,test,200,0,0,0
4640,Rosa,1,0,control,200,0,7,0
4641,Neal,0,0,test,200,0,0,0
4642,Adela,1,0,test,200,0,7,0
4643,Dixie,0,0,control,200,0,0,0
4644,Deja,0,0,test,200,0,0,0
4645,Jedediah,1,0,control,200,0,7,0
4646,Vidal,0,0,control,200,0,0,0
4647,Alysa,1,0,control,200,0,8,0
4648,Baylee,1,0,test,200,0,8,0
4649,Oda,1,0,test,200,0,8,0
4650,Lauretta,1,0,test,200,0,8,0
4651,Maribel,0,0,test,200,0,0,0
4652,Fredrick,1,0,test,200,0,8,0
4653,Oscar,1,1,test,200,8,8,0
4654,Eliezer,1,0,test,200,0,8,0
4655,Verda,0,0,control,200,0,0,0
4656,Jerald,0,0,test,200,0,0,0
4657,Margie,1,0,control,200,0,9,0
4658,Vivienne,1,0,test,200,0,9,0
4659,,0,0,test,200,0,0,0
4660,Jeramie,1,0,control,200,0,9,0
4661,Aidan,0,0,test,200,0,0,0
4662,Selena,0,0,test,200,0,0,0
4663,Crawford,1,1,test,200,9,9,0
4664,Trever,1,0,control,200,0,9,0
4665,Chloe,0,0,control,200,0,0,0
4666,Catharine,0,0,test,200,0,0,0
4667,Ruth,0,0,control,200,0,0,0
4668,Beaulah,1,1,test,200,9,9,0
4669,Dana,1,0,control,200,0,10,0
4670,Abby,0,0,control,200,0,0,0
4671,Hiram,0,0,control,200,0,0,0
4672,Tremayne,1,0,test,200,0,10,0
4673,Vella,0,0,test,200,0,0,0
4674,Adan,0,0,test,200,0,0,0
4675,Aron,0,0,test,200,0,0,0
4676,Kamryn,1,0,control,200,0,10,0
4677,Nickolas,1,0,control,200,0,10,0
4678,Kelley,0,0,test,200,0,0,0
4679,Dameon,0,0,test,200,0,0,0
4680,,0,0,control,200,0,0,0
4681,Dennis,0,0,test,200,0,0,0
4682,Myrna,1,0,control,200,0,11,0
4683,Wyatt,0,0,test,200,0,0,0
4684,Giles,1,0,control,200,0,11,0
4685,Carmelo,0,0,test,200,0,0,0
4686,Shana,1,1,control,200,11,11,0
4687,Derek,0,0,test,200,0,0,0
4688,Tianna,0,0,control,200,0,0,0
4689,Melvin,0,0,test,200,0,0,0
4690,Julian,1,0,test,200,0,12,0
4691,Kenton,0,0,control,200,0,0,0
4692,Vivien,1,0,test,200,0,12,0
4693,Alexys,1,0,control,200,0,12,0
4694,Erwin,0,0,control,200,0,0,0
4695,Jamar,0,0,control,200,0,0,0
4696,Madelynn,0,0,control,200,0,0,0
4697,Oma,1,0,test,200,0,12,0
4698,Terrence,0,0,test,200,0,0,0
4699,Joshuah,1,0,test,200,0,12,0
4700,Cathryn,0,0,test,200,0,0,0
4701,Brooklyn,1,0,control,200,0,12,0
4702,Nicole,0,0,test,200,0,0,0
4703,Vernice,0,0,control,200,0,0,0
4704,Alicia,1,0,control,200,0,13,0
4705,Jarrett,1,0,test,200,0,13,0
4706,Nestor,0,0,control,200,0,0,0
4707,Cheyenne,0,0,control,200,0,0,0
4708,Will,1,0,test,200,0,13,0
4709,,0,0,control,200,0,0,0
4710,Caitlyn,0,0,control,200,0,0,0
4711,Webster,0,0,control,200,0,0,0
4712,Isobel,1,0,test,200,0,13,0
4713,Seamus,0,0,control,200,0,0,0
4714,Dixie,0,0,test,200,0,0,0
4715,Guy,1,0,test,200,0,14,0
4716,Elsie,1,0,control,200,0,14,0
4717,Favian,1,0,test,200,0,14,0
4718,Phyllis,0,0,test,200,0,0,0
4719,Karley,1,0,test,200,0,14,0
4720,Dashawn,1,0,test,200,0,14,0
4721,Francisca,1,0,control,200,0,14,0
4722,Reyes,1,0,test,200,0,14,0
4723,Bernard,1,0,test,200,0,14,0
4724,Norval,1,0,test,200,0,15,0
4725,Buddy,0,0,test,200,0,0,0
4726,,1,0,control,200,0,15,0
4727,Beatrice,1,0,control,200,0,15,0
4728,Dora,0,0,test,200,0,0,0
4729,Graciela,0,0,control,200,0,0,0
4730,Aurore,1,0,test,200,0,15,0
4731,Carli,0,0,test,200,0,0,0
4732,Raina,0,0,control,200,0,0,0
4733,Adelle,1,0,test,200,0,15,0
4734,Winifred,0,0,control,200,0,0,0
4735,Kellen,1,0,test,200,0,16,0
4736,Lillian,1,0,control,200,0,16,0
4737,Susie,1,1,test,200,16,16,0
4738,Vivien,1,0,test,200,0,16,0
4739,Horace,0,0,control,200,0,0,0
4740,Camren,1,0,control,200,0,16,0
4741,Anderson,1,1,test,200,16,16,0
4742,Ora,0,0,control,200,0,0,0
4743,Sigurd,1,1,test,200,16,16,0
4744,Christopher,0,0,test,200,0,0,0
4745,Carissa,0,0,test,200,0,0,0
4746,Harold,1,0,control,200,0,17,0
4747,Jody,0,0,control,200,0,0,0
4748,,0,0,test,200,0,0,0
4749,Rudy,1,0,control,200,0,17,0
4750,Arely,0,0,control,200,0,0,0
4751,Oscar,0,0,control,200,0,0,0
4752,Derek,0,0,control,200,0,0,0
4753,Crystel,0,0,control,200,0,0,0
4754,Lucie,0,0,control,200,0,0,0
4755,Helmer,1,0,test,200,0,17,0
4756,Hal,0,0,control,200,0,0,0
4757,Madelynn,1,0,control,200,0,18,0
4758,Russ,1,0,control,200,0,18,0
4759,Ora,0,0,test,200,0,0,0
4760,Cade,1,1,test,200,18,18,0
4761,Cassie,0,0,control,200,0,0,0
4762,Antoinette,0,1,test,200,18,0,0
4763,Verna,1,0,control,200,0,18,0
4764,Rubie,1,1,control,200,18,18,0
4765,Ian,1,0,test,200,0,18,0
4766,Triston,1,0,control,200,0,18,0
4767,Edgardo,1,0,test,200,0,18,0
4768,Aleen,0,0,control,200,0,0,0
4769,,0,0,test,200,0,0,0
4770,Clement,1,0,control,200,0,19,0
4771,Nayeli,0,0,control,200,0,0,0
4772,Alphonso,0,0,control,200,0,0,0
4773,Alexys,0,0,test,200,0,0,0
4774,Cade,1,0,control,200,0,19,0
4775,Valerie,0,0,test,200,0,0,0
4776,Sim,1,0,control,200,0,19,0
4777,Javonte,0,0,test,200,0,0,0
4778,Alf,0,0,control,200,0,0,0
4779,Russell,0,0,control,200,0,0,0
4780,Jany,1,0,test,200,0,20,0
4781,Katrine,1,0,control,200,0,20,0
4782,Gisselle,0,0,control,200,0,0,0
4783,Karine,1,0,control,200,0,20,0
4784,Cynthia,1,0,control,200,0,20,0
4785,Benjamin,0,0,control,200,0,0,0
4786,Maritza,1,0,test,200,0,20,0
4787,Magali,0,0,control,200,0,0,0
4788,Jalyn,1,0,control,200,0,20,0
4789,Isidro,0,0,control,200,0,0,0
4790,Hayden,0,0,control,200,0,0,0
4791,Clyde,1,0,test,200,0,20,0
4792,Alexandrea,1,1,test,200,20,20,0
4793,Queen,0,0,test,200,0,0,0
4794,Ignatius,1,1,test,200,21,21,0
4795,Wilma,1,0,control,200,0,21,0
4796,Demario,1,0,control,200,0,21,0
4797,Mariah,0,0,test,200,0,0,0
4798,Anahi,0,0,test,200,0,0,0
4799,Genoveva,1,0,test,200,0,21,0
4800,,0,0,control,200,0,0,0
4801,Narciso,0,0,test,200,0,0,0
4802,Vincenzo,1,0,test,200,0,21,0
4803,Einar,0,1,control,200,21,0,0
4804,Makenzie,1,0,test,200,0,21,0
4805,,1,0,control,200,0,22,0
4806,Rachael,0,0,control,200,0,0,0
4807,Anissa,1,0,test,200,0,22,0
4808,Serenity,0,0,control,200,0,0,0
4809,Lukas,0,0,test,200,0,0,0
4810,Conner,1,0,test,200,0,22,0
4811,Camila,0,0,test,200,0,0,0
4812,Dariana,0,0,control,200,0,0,0
4813,Chesley,0,0,test,200,0,0,0
4814,Buck,0,0,test,200,0,0,0
4815,Fredy,1,0,test,200,0,22,0
4816,Adrienne,1,1,test,200,22,22,0
4817,Chanel,0,0,control,200,0,0,0
4818,Fae,1,0,test,200,0,23,0
4819,Mateo,1,0,control,200,0,23,0
4820,Colton,0,1,test,200,23,0,0
4821,London,1,0,test,200,0,23,0
4822,Jonas,0,0,test,200,0,0,0
4823,Elian,0,0,test,200,0,0,0
4824,Claudie,1,0,control,200,0,23,0
4825,Santino,1,0,test,200,0,23,0
4826,Desmond,1,0,test,200,0,23,0
4827,Elmer,0,0,control,200,0,0,0
4828,Taurean,1,1,control,200,23,23,0
4829,Newell,1,1,control,200,23,23,0
4830,Zachery,1,1,test,200,23,23,0
4831,Ahmad,0,0,control,200,0,0,0
4832,Lavonne,1,1,test,200,0,0,0
4833,Clemmie,0,0,control,200,0,0,0
4834,Elbert,0,0,test,200,0,0,0
4835,Craig,0,0,test,200,0,0,0
4836,Fermin,1,0,test,200,0,0,0
4837,,0,0,control,200,0,0,0
4838,Leopold,1,0,test,200,0,0,0
4839,Leonard,0,0,control,200,0,0,0
4840,Herminio,0,0,test,200,0,0,0
4841,Samara,0,0,test,200,0,0,0
4842,Izaiah,1,0,control,200,0,1,0
4843,Simone,0,0,control,200,0,0,0
4844,Cody,0,0,control,200,0,0,0
4845,Cleo,0,0,test,200,0,0,0
4846,Ernestine,1,0,control,200,0,1,0
4847,Kyle,0,0,test,200,0,0,0
4848,Gay,0,0,control,200,0,0,0
4849,Marcus,1,0,control,200,0,1,0
4850,Heath,0,0,test,200,0,0,0
4851,Reuben,1,0,test,200,0,1,0
4852,Virgil,0,0,control,200,0,0,0
4853,,0,0,test,200,0,0,0
4854,Sadye,0,0,test,200,0,0,0
4855,Rodger,0,0,test,200,0,0,0
4856,Prudence,1,0,test,200,0,2,0
4857,Glenna,1,0,test,200,0,2,0
4858,Carmine,1,1,control,200,2,2,0
4859,Breanne,0,0,test,200,0,0,0
4860,Emmalee,0,0,test,200,0,0,0
4861,Macey,0,0,test,200,0,0,0
4862,Quinton,0,0,control,200,0,0,0
